epoch,loss,lr,psnr,ssim_loss
425,9.291199239669368e-05,0.002,40.330196380615234,0.988997757434845
426,9.542399493511766e-05,0.002,40.19058609008789,0.9889662861824036
427,0.00011112975334981456,0.002,39.535831451416016,0.988562285900116
428,0.00010821881733136252,0.002,39.7093391418457,0.9887425303459167
429,0.00010189222666667774,0.002,39.9286003112793,0.9882276654243469
430,9.709985897643492e-05,0.002,40.13128662109375,0.9885661005973816
431,9.998637688113376e-05,0.002,39.98859786987305,0.9884440302848816
432,9.753602353157476e-05,0.002,40.098209381103516,0.9886524081230164
433,9.457135456614196e-05,0.002,40.2407112121582,0.9890255928039551
434,9.428787598153576e-05,0.002,40.28232192993164,0.98907470703125
435,9.164802759187296e-05,0.002,40.370460510253906,0.9892241358757019
436,9.012132068164647e-05,0.002,40.44210433959961,0.9893021583557129
437,8.985522435978055e-05,0.002,40.45471954345703,0.9893062710762024
438,8.797792543191463e-05,0.002,40.557464599609375,0.9895029067993164
439,8.725061343284324e-05,0.002,40.58335494995117,0.9895474314689636
440,8.773656008997932e-05,0.002,40.581172943115234,0.9895685315132141
441,9.095091081690043e-05,0.002,40.43156814575195,0.9893186688423157
442,8.87748901732266e-05,0.002,40.511322021484375,0.9894280433654785
443,8.814720786176622e-05,0.002,40.53398513793945,0.9894985556602478
444,9.208699339069426e-05,0.002,40.35908508300781,0.9894022941589355
445,9.018656419357285e-05,0.002,40.45435333251953,0.9894217848777771
446,8.870916644809768e-05,0.002,40.522796630859375,0.9895119667053223
447,9.221171785611659e-05,0.002,40.34427261352539,0.9894998669624329
448,0.00010034049046225846,0.002,39.97975540161133,0.9892663359642029
449,9.364329162053764e-05,0.002,40.31010818481445,0.9894964694976807
450,8.701307524461299e-05,0.002,40.597816467285156,0.9897735714912415
451,9.325404244009405e-05,0.002,40.303993225097656,0.9896397590637207
452,9.169064287561923e-05,0.002,40.36053466796875,0.9896324276924133
453,0.00010083938832394779,0.002,39.97934341430664,0.9894620776176453
454,8.512541535310447e-05,0.002,40.690269470214844,0.9899089932441711
455,8.932567288866267e-05,0.002,40.51280212402344,0.9898684024810791
456,8.511334453942254e-05,0.002,40.686893463134766,0.9899000525474548
457,9.013200178742409e-05,0.002,40.458553314208984,0.9898338317871094
458,8.736993913771585e-05,0.002,40.576698303222656,0.9897732734680176
459,8.97532154340297e-05,0.002,40.51199722290039,0.9898614883422852
460,8.788779086899012e-05,0.002,40.57968521118164,0.9896742701530457
461,8.662427717354149e-05,0.002,40.62964630126953,0.9898068308830261
462,8.313840953633189e-05,0.002,40.80002975463867,0.9900660514831543
463,8.23069058242254e-05,0.002,40.848575592041016,0.9901881217956543
464,8.253275882452726e-05,0.002,40.83035659790039,0.9901795983314514
465,8.148361666826531e-05,0.002,40.883270263671875,0.9902399182319641
466,7.976846245583147e-05,0.002,40.99722671508789,0.9903950095176697
467,8.04890223662369e-05,0.002,40.9451789855957,0.9903390407562256
468,7.99747504061088e-05,0.002,40.97356033325195,0.9904457926750183
469,7.850789552321658e-05,0.002,41.04194641113281,0.9905055165290833
470,7.875473966123536e-05,0.002,41.034481048583984,0.9905149340629578
471,7.826984801795334e-05,0.002,41.055545806884766,0.9905011057853699
472,7.667164027225226e-05,0.002,41.142635345458984,0.9906459450721741
473,7.607403676956892e-05,0.002,41.19349670410156,0.9907293915748596
474,7.535190525231883e-05,0.002,41.24140930175781,0.990851640701294
475,7.540787191828713e-05,0.002,41.22639083862305,0.9908018112182617
476,7.47103476896882e-05,0.002,41.264034271240234,0.9908736348152161
477,7.538693898823112e-05,0.002,41.21919631958008,0.9908349514007568
478,7.533745520049706e-05,0.002,41.250736236572266,0.9908268451690674
479,7.359449955401942e-05,0.002,41.323673248291016,0.9909517765045166
480,7.573628681711853e-05,0.002,41.24721908569336,0.990961492061615
481,7.323706813622266e-05,0.002,41.33467483520508,0.9909269213676453
482,7.502540393033996e-05,0.002,41.24009323120117,0.9908328056335449
483,7.817975711077452e-05,0.002,41.05777359008789,0.9906204342842102
484,8.4290950326249e-05,0.002,40.725128173828125,0.9902222752571106
485,8.706947119208053e-05,0.002,40.60066223144531,0.9899873733520508
486,8.365650865016505e-05,0.002,40.7772216796875,0.9902879595756531
487,8.093821088550612e-05,0.002,40.913394927978516,0.9904541969299316
488,8.016555511858314e-05,0.002,40.98281478881836,0.9906330704689026
489,7.797688886057585e-05,0.002,41.077754974365234,0.9908013343811035
490,7.681726856390014e-05,0.002,41.17115783691406,0.9909035563468933
491,7.57799280108884e-05,0.002,41.218589782714844,0.9909965991973877
492,7.624171848874539e-05,0.002,41.1911735534668,0.9910492897033691
493,7.484951493097469e-05,0.002,41.25358581542969,0.9910297393798828
494,7.304007158381864e-05,0.002,41.36263656616211,0.9911993145942688
495,7.168597221607342e-05,0.002,41.44838333129883,0.9912611842155457
496,7.171883044065908e-05,0.002,41.445552825927734,0.9912864565849304
497,7.285746687557548e-05,0.002,41.36984634399414,0.991259753704071
498,7.390618702629581e-05,0.002,41.3172492980957,0.9912986755371094
499,7.340817683143541e-05,0.002,41.3531494140625,0.9914453625679016
500,7.010938134044409e-05,1.3140966e-05,41.53982925415039,0.9914992451667786
501,6.886683695483953e-05,1.3009557e-05,41.6263313293457,0.9916048645973206
502,6.712361209793016e-05,1.2879461e-05,41.72275161743164,0.99165278673172
503,6.577291060239077e-05,1.2750666e-05,41.81144332885742,0.991740882396698
504,6.51625741738826e-05,1.262316e-05,41.86664581298828,0.9918118119239807
505,6.503516488010064e-05,1.2496928e-05,41.86103439331055,0.9917905926704407
506,6.504880730062723e-05,1.2371958e-05,41.863189697265625,0.991823136806488
507,6.498406582977623e-05,1.2248239e-05,41.89830017089844,0.9918649196624756
508,6.482453318312764e-05,1.2125757e-05,41.88936996459961,0.9918320775032043
509,6.463766476372257e-05,1.2004499e-05,41.89836502075195,0.9918315410614014
510,6.44991232547909e-05,1.1884455e-05,41.90353775024414,0.9918633103370667
511,6.442168523790315e-05,1.176561e-05,41.928016662597656,0.9918769001960754
512,6.43809325993061e-05,1.1647953e-05,41.90283966064453,0.9918270111083984
513,6.435036630136892e-05,1.1531474e-05,41.92156219482422,0.9918633103370667
514,6.431363726733252e-05,1.1416159e-05,41.91413879394531,0.9918493628501892
515,6.42712038825266e-05,1.1301998e-05,41.91791915893555,0.9918680191040039
516,6.423068407457322e-05,1.1188978e-05,41.91975784301758,0.9918492436408997
517,6.41973310848698e-05,1.1077088e-05,41.92622756958008,0.9918591976165771
518,6.417055556084961e-05,1.0966317e-05,41.915889739990234,0.9918115735054016
519,6.415012467186898e-05,1.0856654e-05,41.94301986694336,0.9919025301933289
520,6.41318183625117e-05,1.0748087e-05,41.91756820678711,0.991844654083252
521,6.411414506146684e-05,1.0640607e-05,41.92659378051758,0.991864025592804
522,6.409647176042199e-05,1.0534201e-05,41.936622619628906,0.9919063448905945
523,6.407858745660633e-05,1.0428858e-05,41.931522369384766,0.9918854832649231
524,6.406290049199015e-05,1.032457e-05,41.94169235229492,0.9918942451477051
525,6.404738815035671e-05,1.0221324e-05,41.93398666381836,0.9918849468231201
526,6.403448787750676e-05,1.0119111e-05,41.92909240722656,0.9918541312217712
527,6.402119470294565e-05,1.00179195e-05,41.9420051574707,0.9918892979621887
528,6.400891288649291e-05,9.9177405e-06,41.963321685791016,0.9919338822364807
529,6.399723497452214e-05,9.818563e-06,41.94564437866211,0.9918818473815918
530,6.39857244095765e-05,9.720377e-06,41.94606399536133,0.9919031262397766
531,6.397486868081614e-05,9.623173e-06,41.9470100402832,0.9918830990791321
532,6.396428216248751e-05,9.526942e-06,41.93217849731445,0.9918596148490906
533,6.395419040927663e-05,9.431673e-06,41.92954635620117,0.9918633103370667
534,6.394424417521805e-05,9.337356e-06,41.94834518432617,0.9919116497039795
535,6.393517833203077e-05,9.243982e-06,41.950069427490234,0.9919049143791199
536,6.392595241777599e-05,9.151542e-06,41.94606018066406,0.9918684363365173
537,6.391715578502044e-05,9.060027e-06,41.955352783203125,0.9919175505638123
538,6.390875932993367e-05,8.969427e-06,41.935550689697266,0.9918548464775085
539,6.390053022187203e-05,8.879732e-06,41.94662857055664,0.9918873310089111
540,6.389250484062359e-05,8.790935e-06,41.946659088134766,0.9918718934059143
541,6.388498877640814e-05,8.703026e-06,41.93477249145508,0.9918619990348816
542,6.387742178048939e-05,8.615995e-06,41.940860748291016,0.9918835759162903
543,6.386986206052825e-05,8.529835e-06,41.95219421386719,0.9919039607048035
544,6.386289169313386e-05,8.444537e-06,41.95039367675781,0.9918966889381409
545,6.385584129020572e-05,8.360092e-06,41.95832824707031,0.9919130802154541
546,6.384922016877681e-05,8.276491e-06,41.94621276855469,0.9918875098228455
547,6.38425990473479e-05,8.193726e-06,41.941951751708984,0.9918832778930664
548,6.38361307210289e-05,8.111789e-06,41.946346282958984,0.9918743968009949
549,6.382975698215887e-05,8.030671e-06,41.9406623840332,0.9918813109397888
550,6.382368883350864e-05,7.950364e-06,41.94590377807617,0.991894006729126
551,6.381764251273125e-05,7.870861e-06,41.94644546508789,0.9918928146362305
552,6.381169077940285e-05,7.792152e-06,41.963871002197266,0.9919074177742004
553,6.380606646416709e-05,7.71423e-06,41.9532470703125,0.9918904304504395
554,6.380045670084655e-05,7.637088e-06,41.95081329345703,0.9918873906135559
555,6.379488331731409e-05,7.560717e-06,41.9566650390625,0.9919078350067139
556,6.378944090101868e-05,7.48511e-06,41.96315002441406,0.9919187426567078
557,6.378425314323977e-05,7.410259e-06,41.9482421875,0.9918816089630127
558,6.37790362816304e-05,7.3361566e-06,41.95392990112305,0.9919037818908691
559,6.377389945555478e-05,7.262795e-06,41.95927047729492,0.9918994307518005
560,6.376921373885125e-05,7.190167e-06,41.9432487487793,0.9918434023857117
561,6.376417877618223e-05,7.1182653e-06,41.96396255493164,0.9919288754463196
562,6.375947123160586e-05,7.0470824e-06,41.99058151245117,0.9919746518135071
563,6.37547709629871e-05,6.9766115e-06,41.95161056518555,0.991884708404541
564,6.375029624905437e-05,6.9068456e-06,41.966190338134766,0.9919255375862122
565,6.374564691213891e-05,6.837777e-06,41.9613151550293,0.9919003844261169
566,6.37411285424605e-05,6.7693995e-06,41.947471618652344,0.9918624758720398
567,6.37369739706628e-05,6.7017054e-06,41.96071243286133,0.9919078350067139
568,6.373263022396713e-05,6.6346884e-06,41.9539794921875,0.991904079914093
569,6.372846110025421e-05,6.5683416e-06,41.94520568847656,0.9918705821037292
570,6.372430652845651e-05,6.502658e-06,41.990726470947266,0.9919662475585938
571,6.372035568347201e-05,6.4376313e-06,41.95980453491211,0.9918713569641113
572,6.371638301061466e-05,6.373255e-06,41.958892822265625,0.9919160008430481
573,6.371246854541823e-05,6.3095226e-06,41.94968032836914,0.9918658137321472
574,6.370861956384033e-05,6.2464273e-06,41.95242691040039,0.9919095039367676
575,6.370486516971141e-05,6.1839633e-06,41.96160888671875,0.9919049143791199
576,6.37012199149467e-05,6.1221235e-06,41.96767807006836,0.9919220805168152
577,6.369753100443631e-05,6.0609023e-06,41.95457458496094,0.9918822646141052
578,6.369394395733252e-05,6.000293e-06,41.96666717529297,0.9919176697731018
579,6.369032780639827e-05,5.94029e-06,41.95964050292969,0.9919093251228333
580,6.368682807078585e-05,5.8808873e-06,41.95588684082031,0.9918932318687439
581,6.368352478602901e-05,5.8220785e-06,41.95999526977539,0.9919154047966003
582,6.36800832580775e-05,5.7638576e-06,41.972816467285156,0.9919297695159912
583,6.367682362906635e-05,5.7062193e-06,41.95542526245117,0.9919002652168274
584,6.367354944813997e-05,5.649157e-06,41.952335357666016,0.9918785095214844
585,6.367034075083211e-05,5.5926653e-06,41.986114501953125,0.9919418692588806
586,6.366707384586334e-05,5.5367386e-06,41.97488021850586,0.9919074177742004
587,6.366408342728391e-05,5.4813713e-06,41.97025680541992,0.9919361472129822
588,6.366096204146743e-05,5.4265574e-06,41.950992584228516,0.9918666481971741
589,6.365796434693038e-05,5.372292e-06,41.959293365478516,0.9919105172157288
590,6.365488661685959e-05,5.318569e-06,41.96560287475586,0.9918985962867737
591,6.365197623381391e-05,5.2653836e-06,41.96916961669922,0.9919033646583557
592,6.36490440228954e-05,5.21273e-06,41.96307373046875,0.9918932318687439
593,6.364623550325632e-05,5.160602e-06,41.95185470581055,0.9918742179870605
594,6.364342698361725e-05,5.1089964e-06,41.95496368408203,0.991885244846344
595,6.364067667163908e-05,5.0579065e-06,41.995304107666016,0.9919726848602295
596,6.363778811646625e-05,5.007327e-06,41.982421875,0.9919465184211731
597,6.363521970342845e-05,4.957254e-06,41.94915771484375,0.9918515086174011
598,6.363249121932313e-05,4.9076816e-06,41.9926643371582,0.9919800758361816
599,6.362989370245486e-05,4.858605e-06,41.97580337524414,0.9919297099113464
600,6.362726708175614e-05,4.8100187e-06,41.96357345581055,0.9919142723083496
601,6.36247787042521e-05,4.7619183e-06,41.95705795288086,0.9918801188468933
602,6.362219573929906e-05,4.7142994e-06,41.96003341674805,0.9918821454048157
603,6.36197510175407e-05,4.667156e-06,41.96467971801758,0.9919139742851257
604,6.36172917438671e-05,4.6204846e-06,41.960853576660156,0.9919127821922302
605,6.361485429806635e-05,4.57428e-06,41.97189712524414,0.9919254183769226
606,6.36123659205623e-05,4.528537e-06,41.96187973022461,0.9918954372406006
607,6.36100594419986e-05,4.483252e-06,41.9597282409668,0.9919066429138184
608,6.360776023939252e-05,4.438419e-06,41.973262786865234,0.9919240474700928
609,6.360542465699837e-05,4.394035e-06,41.96578598022461,0.9918930530548096
610,6.360319821396843e-05,4.3500945e-06,41.96760177612305,0.991919994354248
611,6.36010299785994e-05,4.306594e-06,41.966121673583984,0.991932213306427
612,6.3598774431739e-05,4.263528e-06,41.968936920166016,0.9919063448905945
613,6.359665712807328e-05,4.2208926e-06,41.95145797729492,0.9918646812438965
614,6.35944670648314e-05,4.1786834e-06,41.96168899536133,0.9919061660766602
615,6.35922551737167e-05,4.1368967e-06,41.95993423461914,0.9918891787528992
616,6.359029794111848e-05,4.095528e-06,41.96966552734375,0.9919217228889465
617,6.358818063745275e-05,4.0545724e-06,41.97735595703125,0.9919180274009705
618,6.358609243761748e-05,4.0140267e-06,41.95991134643555,0.9918906688690186
619,6.358410610118881e-05,3.9738866e-06,41.9743766784668,0.9919350743293762
620,6.358206883305684e-05,3.9341476e-06,41.959930419921875,0.9919210076332092
621,6.358016980811954e-05,3.894806e-06,41.96433639526367,0.9919101595878601
622,6.357817619573325e-05,3.855858e-06,41.96330642700195,0.9918839931488037
623,6.357622623909265e-05,3.8172993e-06,41.961708068847656,0.991893470287323
624,6.357437814585865e-05,3.7791265e-06,41.97312927246094,0.9919273257255554
625,6.357247912092134e-05,3.7413351e-06,41.9725227355957,0.9919190406799316
626,6.357064557960257e-05,3.703922e-06,41.98222732543945,0.9919485449790955
627,6.356877565849572e-05,3.6668825e-06,41.96519088745117,0.9919140934944153
628,6.356703670462593e-05,3.6302138e-06,41.98632049560547,0.9919469952583313
629,6.356516678351909e-05,3.5939117e-06,41.978153228759766,0.9919503331184387
630,6.356336234603077e-05,3.5579726e-06,41.956329345703125,0.9918935298919678
631,6.356165977194905e-05,3.5223927e-06,41.954307556152344,0.9918756484985352
632,6.356007361318916e-05,3.487169e-06,41.96892547607422,0.9919206500053406
633,6.355826189974323e-05,3.4522973e-06,41.98672866821289,0.991957426071167
634,6.355653022183105e-05,3.4177742e-06,41.97810363769531,0.9919280409812927
635,6.35549149592407e-05,3.3835965e-06,41.96211624145508,0.9919094443321228
636,6.355325604090467e-05,3.3497606e-06,41.962303161621094,0.9918887615203857
637,6.355164805427194e-05,3.316263e-06,41.96339797973633,0.9919095635414124
638,6.355001096380875e-05,3.2831003e-06,41.9678840637207,0.9919082522392273
639,6.354845390887931e-05,3.2502692e-06,41.960243225097656,0.9918970465660095
640,6.35469114058651e-05,3.2177666e-06,41.97579574584961,0.9919397234916687
641,6.354529614327475e-05,3.1855889e-06,41.97571563720703,0.991938054561615
642,6.354371726047248e-05,3.1537331e-06,41.966251373291016,0.9918956160545349
643,6.35422402410768e-05,3.1221957e-06,41.97989273071289,0.9919388294219971
644,6.354077777359635e-05,3.0909737e-06,41.980220794677734,0.9919171333312988
645,6.353925709845498e-05,3.060064e-06,41.95967483520508,0.9918918013572693
646,6.353779463097453e-05,3.0294634e-06,41.97550964355469,0.991923987865448
647,6.353638309519738e-05,2.9991688e-06,41.96439743041992,0.9918888211250305
648,6.353489879984409e-05,2.969177e-06,41.96543502807617,0.9918878078460693
649,6.353349454002455e-05,2.9394853e-06,41.971248626708984,0.9919185638427734
650,6.353209028020501e-05,2.9100904e-06,41.95735168457031,0.991864025592804
651,6.35307005723007e-05,2.8809895e-06,41.972896575927734,0.9919301867485046
652,6.352946365950629e-05,2.8521797e-06,41.97905349731445,0.9919182658195496
653,6.352801574394107e-05,2.8236577e-06,41.965450286865234,0.9919126629829407
654,6.352668424369767e-05,2.7954213e-06,41.96407699584961,0.9919202923774719
655,6.352535274345428e-05,2.767467e-06,41.97210693359375,0.9919193387031555
656,6.352394120767713e-05,2.7397923e-06,41.98088455200195,0.9919242858886719
657,6.352263881126419e-05,2.7123945e-06,41.979129791259766,0.9919464588165283
658,6.352143827825785e-05,2.6852706e-06,41.981876373291016,0.9919281005859375
659,6.352014315780252e-05,2.6584178e-06,41.96883773803711,0.9919005036354065
660,6.351891352096573e-05,2.6318337e-06,41.9693603515625,0.9919268488883972
661,6.351768388412893e-05,2.6055152e-06,41.980098724365234,0.9919304251670837
662,6.351643241941929e-05,2.5794602e-06,41.97624969482422,0.9919350743293762
663,6.351519550662488e-05,2.5536656e-06,41.981346130371094,0.9919200539588928
664,6.351400224957615e-05,2.5281288e-06,41.97615051269531,0.9919235110282898
665,6.351282354444265e-05,2.5028476e-06,41.991607666015625,0.9919440746307373
666,6.351163756335154e-05,2.4778192e-06,41.96834182739258,0.9919066429138184
667,6.351048068609089e-05,2.453041e-06,41.97665786743164,0.991936981678009
668,6.3509309256915e-05,2.4285105e-06,41.98367691040039,0.991952657699585
669,6.350821058731526e-05,2.4042254e-06,41.974613189697266,0.9919037818908691
670,6.350709736580029e-05,2.380183e-06,41.972354888916016,0.9919264316558838
671,6.350594048853964e-05,2.3563814e-06,41.96800231933594,0.9919123649597168
672,6.350492185447365e-05,2.3328175e-06,41.970577239990234,0.991899311542511
673,6.350373587338254e-05,2.3094892e-06,41.968814849853516,0.9919256567955017
674,6.350271723931655e-05,2.2863944e-06,41.96516036987305,0.9918842315673828
675,6.350164039758965e-05,2.2635304e-06,41.966861724853516,0.9919092059135437
676,6.350056355586275e-05,2.2408951e-06,41.96018981933594,0.9918821454048157
677,6.349953764583915e-05,2.2184863e-06,41.97842025756836,0.9919248223304749
678,6.349852628773078e-05,2.1963015e-06,41.998748779296875,0.9919700026512146
679,6.34974567219615e-05,2.1743383e-06,41.988094329833984,0.991942822933197
680,6.349641626002267e-05,2.152595e-06,41.976444244384766,0.9919113516807556
681,6.349544128170237e-05,2.131069e-06,41.987064361572266,0.9919552206993103
682,6.349443719955161e-05,2.1097583e-06,41.96733474731445,0.9919090270996094
683,6.3493505876977e-05,2.0886607e-06,41.989200592041016,0.9919678568840027
684,6.349250179482624e-05,2.0677742e-06,41.976436614990234,0.991940975189209
685,6.349154864437878e-05,2.0470964e-06,41.9682731628418,0.991906464099884
686,6.34905809420161e-05,2.0266255e-06,41.97294998168945,0.991920530796051
687,6.348968599922955e-05,2.0063592e-06,41.97068405151367,0.9919193387031555
688,6.348875467665493e-05,1.9862955e-06,41.97770309448242,0.991924524307251
689,6.34878160781227e-05,1.9664326e-06,41.97499465942383,0.9919266700744629
690,6.348687747959048e-05,1.9467684e-06,41.968379974365234,0.9919123649597168
691,6.348597526084632e-05,1.9273007e-06,41.99001693725586,0.991961658000946
692,6.348513124976307e-05,1.9080276e-06,41.9704475402832,0.9919120669364929
693,6.348419992718846e-05,1.8889474e-06,41.987918853759766,0.9919705390930176
694,6.348337774397805e-05,1.8700579e-06,41.98188400268555,0.9919363856315613
695,6.348246824927628e-05,1.8513573e-06,41.99198532104492,0.9919741749763489
696,6.348163151415065e-05,1.8328437e-06,41.97125244140625,0.991899311542511
697,6.348079477902502e-05,1.8145153e-06,41.9869384765625,0.9919354319572449
698,6.347993621602654e-05,1.7963702e-06,41.994140625,0.9919832348823547
699,6.347907765302807e-05,1.7784064e-06,41.971580505371094,0.9919167160987854
700,6.347826274577528e-05,1.7606224e-06,41.97966766357422,0.9919471740722656
701,6.34774478385225e-05,1.7430161e-06,41.97888946533203,0.9919340014457703
702,6.347670569084585e-05,1.725586e-06,41.9754524230957,0.9919305443763733
703,6.34758616797626e-05,1.7083302e-06,41.97256088256836,0.9919133186340332
704,6.347506860038266e-05,1.6912468e-06,41.98017501831055,0.9919562339782715
705,6.347426096908748e-05,1.6743344e-06,41.965057373046875,0.9918873906135559
706,6.347351154545322e-05,1.657591e-06,41.98734664916992,0.9919574856758118
707,6.347274029394612e-05,1.641015e-06,41.97012710571289,0.9919309616088867
708,6.347198359435424e-05,1.6246049e-06,41.983028411865234,0.9919398427009583
709,6.347122689476237e-05,1.6083588e-06,41.97470474243164,0.9919336438179016
710,6.34705284028314e-05,1.5922753e-06,41.97751235961914,0.991922914981842
711,6.34697571513243e-05,1.5763526e-06,41.97816848754883,0.9919307827949524
712,6.346905138343573e-05,1.560589e-06,41.9798698425293,0.9919360280036926
713,6.346830923575908e-05,1.5449831e-06,41.97358322143555,0.9919092059135437
714,6.346759619191289e-05,1.5295333e-06,42.008575439453125,0.9919881820678711
715,6.34668831480667e-05,1.514238e-06,41.980010986328125,0.9919333457946777
716,6.346622103592381e-05,1.4990956e-06,41.966522216796875,0.9919189810752869
717,6.346550799207762e-05,1.4841046e-06,41.9818115234375,0.9919605255126953
718,6.346481677610427e-05,1.4692636e-06,41.9583854675293,0.9918784499168396
719,6.346412556013092e-05,1.4545709e-06,41.97235870361328,0.9919225573539734
720,6.346347799990326e-05,1.4400252e-06,41.992488861083984,0.9919512867927551
721,6.346282316371799e-05,1.425625e-06,41.96294021606445,0.9918763041496277
722,6.346213922370225e-05,1.4113688e-06,41.9627799987793,0.9918918013572693
723,6.346149166347459e-05,1.397255e-06,41.9738655090332,0.9919223785400391
724,6.346088775899261e-05,1.3832826e-06,41.98115158081055,0.9919280409812927
725,6.346024747472256e-05,1.3694497e-06,41.976226806640625,0.9919238090515137
726,6.345961446641013e-05,1.3557552e-06,41.98756790161133,0.9919300079345703
727,6.345896690618247e-05,1.3421976e-06,41.97331619262695,0.9919131398200989
728,6.345836300170049e-05,1.3287756e-06,41.96891403198242,0.9919058680534363
729,6.345772999338806e-05,1.3154879e-06,41.96150588989258,0.9918975234031677
730,6.34571333648637e-05,1.302333e-06,41.97926712036133,0.9919242262840271
731,6.345654401229694e-05,1.2893097e-06,41.97987747192383,0.9919527173042297
732,6.345591100398451e-05,1.2764166e-06,41.97572708129883,0.9919103980064392
733,6.34553434792906e-05,1.2636524e-06,41.97124099731445,0.9919273257255554
734,6.345473229885101e-05,1.2510159e-06,41.990665435791016,0.9919581413269043
735,6.345418660202995e-05,1.2385058e-06,41.97566604614258,0.9919352531433105
736,6.345360452542081e-05,1.2261207e-06,42.00390625,0.9919834733009338
737,6.345303700072691e-05,1.2138595e-06,41.98893737792969,0.9919445514678955
738,6.345250585582107e-05,1.2017209e-06,41.969696044921875,0.9919230937957764
739,6.345193105516955e-05,1.1897037e-06,41.968570709228516,0.9919121861457825
740,6.345137808239087e-05,1.1778067e-06,41.972782135009766,0.9918949007987976
741,6.345081055769697e-05,1.1660286e-06,41.9820556640625,0.9919524788856506
742,6.345028668874875e-05,1.1543683e-06,41.97369384765625,0.9919360280036926
743,6.344972644001245e-05,1.1428247e-06,41.96730422973633,0.9919217228889465
744,6.344920984702185e-05,1.1313964e-06,41.9868049621582,0.9919628500938416
745,6.344869325403124e-05,1.1200824e-06,41.96780776977539,0.9919112324714661
746,6.344818393699825e-05,1.1088815e-06,41.97248458862305,0.9919077754020691
747,6.344767461996526e-05,1.0977927e-06,41.979827880859375,0.9919397830963135
748,6.344719440676272e-05,1.0868148e-06,41.99641799926758,0.9919732213020325
749,6.344664870994166e-05,1.0759467e-06,41.98653793334961,0.9919515252113342
750,6.344613939290866e-05,1.0651872e-06,41.96835708618164,0.9919025301933289
751,6.34456446277909e-05,1.0545353e-06,41.991905212402344,0.9919583797454834
752,6.344514986267313e-05,1.04399e-06,41.97356033325195,0.9919179081916809
753,6.344464782159775e-05,1.0335501e-06,41.9730339050293,0.9919272065162659
754,6.344418943626806e-05,1.0232146e-06,41.96835708618164,0.9919023513793945
755,6.344368739519268e-05,1.0129825e-06,41.994598388671875,0.9919721484184265
756,6.344326538965106e-05,1.0028526e-06,41.98887252807617,0.9919552206993103
757,6.344278517644852e-05,9.928241e-07,41.9712028503418,0.9919357299804688
758,6.344233406707644e-05,9.828958e-07,41.98454666137695,0.9919652342796326
759,6.344188295770437e-05,9.730669e-07,41.9775505065918,0.9919345378875732
760,6.344141729641706e-05,9.633362e-07,41.976993560791016,0.9919368624687195
761,6.344097346300259e-05,9.537029e-07,41.995670318603516,0.991973340511322
762,6.344050780171528e-05,9.4416583e-07,41.99840545654297,0.9919688105583191
763,6.344007852021605e-05,9.347242e-07,41.98466110229492,0.9919416308403015
764,6.34396419627592e-05,9.253769e-07,41.997257232666016,0.9919824004173279
765,6.343919812934473e-05,9.1612316e-07,41.97116470336914,0.9919059872627258
766,6.34388197795488e-05,9.0696193e-07,41.96292495727539,0.9918894171714783
767,6.343836867017671e-05,8.9789233e-07,41.96698760986328,0.9919143319129944
768,6.343796121655032e-05,8.889134e-07,41.9728889465332,0.9919157028198242
769,6.343753193505108e-05,8.8002423e-07,41.961483001708984,0.9918701648712158
770,6.343709537759423e-05,8.71224e-07,41.98348617553711,0.9919344782829285
771,6.343670247588307e-05,8.625118e-07,41.9841423034668,0.9919382929801941
772,6.34363095741719e-05,8.5388666e-07,41.964874267578125,0.9918933510780334
773,6.343591667246073e-05,8.453478e-07,41.98122787475586,0.9919460415840149
774,6.343549466691911e-05,8.368943e-07,41.997196197509766,0.9919679164886475
775,6.343510904116556e-05,8.2852534e-07,41.9813346862793,0.9919443130493164
776,6.343470886349678e-05,8.2024013e-07,41.97404098510742,0.9919242262840271
777,6.343439599731937e-05,8.120377e-07,41.97489547729492,0.9919247627258301
778,6.343397399177775e-05,8.039173e-07,41.9859504699707,0.9919230937957764
779,6.34335883660242e-05,7.958782e-07,41.98716735839844,0.9919320940971375
780,6.343321001622826e-05,7.8791936e-07,41.979766845703125,0.9919260144233704
781,6.343283894238994e-05,7.800402e-07,41.96590042114258,0.9919053912162781
782,6.3432460592594e-05,7.722398e-07,42.012447357177734,0.9919922947883606
783,6.343211862258613e-05,7.645174e-07,41.99213790893555,0.9919619560241699
784,6.343176210066304e-05,7.568722e-07,41.97923278808594,0.9919387698173523
785,6.343139102682471e-05,7.4930347e-07,41.97871017456055,0.9919268488883972
786,6.343104905681685e-05,7.418105e-07,41.968833923339844,0.9918705821037292
787,6.343070708680898e-05,7.3439236e-07,41.97809982299805,0.9919255375862122
788,6.343034328892827e-05,7.270484e-07,41.979454040527344,0.9919276237487793
789,6.343000859487802e-05,7.197779e-07,41.97454071044922,0.9919276833534241
790,6.342966662487015e-05,7.125802e-07,41.981239318847656,0.9919362664222717
791,6.342933920677751e-05,7.0545434e-07,41.98162841796875,0.9919528961181641
792,6.342900451272726e-05,6.9839984e-07,41.971126556396484,0.9919224381446838
793,6.342867709463462e-05,6.9141583e-07,41.98675537109375,0.9919516444206238
794,6.342834967654198e-05,6.845017e-07,41.973018646240234,0.9919175505638123
795,6.342802225844935e-05,6.7765666e-07,41.983543395996094,0.9919567704200745
